vendor,filename,state,frameworks,source_hint,config_path,content_preview
"Huawei","huawei_insecure_016.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_016.cfg","sysname huawei-insecure-016 telnet server enable http server enable ssh server version 1 "
"Huawei","huawei_mixed_017.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_017.cfg","sysname huawei-mixed-017 telnet server enable undo http server enable ssh server version 1 "
"Huawei","huawei_secure_018.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_018.cfg","sysname huawei-secure-018 undo telnet server enable undo http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_insecure_019.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_019.cfg","sysname huawei-insecure-019 telnet server enable http server enable nat enable "
"Huawei","huawei_mixed_020.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_020.cfg","sysname huawei-mixed-020 undo telnet server enable http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_secure_021.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_021.cfg","sysname huawei-secure-021 undo telnet server enable undo http server enable ssh server version 2 ssh authentication-type default password "
"Huawei","huawei_insecure_022.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_022.cfg","sysname huawei-insecure-022 telnet server enable http server enable ssh server version 1 "
"Huawei","huawei_mixed_023.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_023.cfg","sysname huawei-mixed-023 telnet server enable undo http server enable ssh server version 1 "
"Huawei","huawei_secure_024.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_024.cfg","sysname huawei-secure-024 undo telnet server enable undo http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_insecure_025.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_025.cfg","sysname huawei-insecure-025 telnet server enable http server enable nat enable "
"Huawei","huawei_mixed_026.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_026.cfg","sysname huawei-mixed-026 undo telnet server enable http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_secure_027.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_027.cfg","sysname huawei-secure-027 undo telnet server enable undo http server enable ssh server version 2 ssh authentication-type default password "
"Huawei","huawei_insecure_028.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_028.cfg","sysname huawei-insecure-028 telnet server enable http server enable ssh server version 1 "
"Huawei","huawei_mixed_029.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_029.cfg","sysname huawei-mixed-029 telnet server enable undo http server enable ssh server version 1 "
"Huawei","huawei_secure_030.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_030.cfg","sysname huawei-secure-030 undo telnet server enable undo http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_insecure_031.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_031.cfg","sysname huawei-insecure-031 telnet server enable http server enable nat enable "
"Huawei","huawei_mixed_032.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_032.cfg","sysname huawei-mixed-032 undo telnet server enable http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_secure_033.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_033.cfg","sysname huawei-secure-033 undo telnet server enable undo http server enable ssh server version 2 ssh authentication-type default password "
"Huawei","huawei_insecure_034.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_034.cfg","sysname huawei-insecure-034 telnet server enable http server enable ssh server version 1 "
"Huawei","huawei_mixed_035.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_035.cfg","sysname huawei-mixed-035 telnet server enable undo http server enable ssh server version 1 "
"Huawei","huawei_secure_036.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_036.cfg","sysname huawei-secure-036 undo telnet server enable undo http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_insecure_037.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_037.cfg","sysname huawei-insecure-037 telnet server enable http server enable nat enable "
"Huawei","huawei_mixed_038.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_038.cfg","sysname huawei-mixed-038 undo telnet server enable http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_secure_039.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_039.cfg","sysname huawei-secure-039 undo telnet server enable undo http server enable ssh server version 2 ssh authentication-type default password "
"Check Point","check-point_secure_000.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_000.cfg","set hostname check-point-secure-000 set ssh version 2 set admin telnet disable set ntp server 10.0.0.1 set snmp community public "
"Check Point","check-point_insecure_001.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_001.cfg","set hostname check-point-insecure-001 set ssh version 1 set admin telnet enable "
"Check Point","check-point_mixed_002.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_002.cfg","set hostname check-point-mixed-002 set ssh version 2 set admin telnet enable set ntp server 10.0.0.3 "
"Check Point","check-point_secure_003.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_003.cfg","set hostname check-point-secure-003 set ssh version 2 set admin telnet disable set ntp server 192.0.2.4 "
"Check Point","check-point_insecure_004.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_004.cfg","set hostname check-point-insecure-004 set ssh version 1 set admin telnet enable set ntp server 10.0.0.5 set snmp community public "
"Check Point","check-point_mixed_005.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_005.cfg","set hostname check-point-mixed-005 set ssh version 1 set admin telnet disable set ntp server 192.0.2.6 "
"Check Point","check-point_secure_006.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_006.cfg","set hostname check-point-secure-006 set ssh version 2 set admin telnet disable set ntp server 10.0.0.7 set snmp community public "
"Check Point","check-point_insecure_007.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_007.cfg","set hostname check-point-insecure-007 set ssh version 1 set admin telnet enable "
"Check Point","check-point_mixed_008.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_008.cfg","set hostname check-point-mixed-008 set ssh version 2 set admin telnet enable set ntp server 10.0.0.9 "
"Check Point","check-point_secure_009.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_009.cfg","set hostname check-point-secure-009 set ssh version 2 set admin telnet disable set ntp server 192.0.2.10 "
"Check Point","check-point_insecure_010.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_010.cfg","set hostname check-point-insecure-010 set ssh version 1 set admin telnet enable set ntp server 10.0.0.11 set snmp community public "
"Check Point","check-point_mixed_011.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_011.cfg","set hostname check-point-mixed-011 set ssh version 1 set admin telnet disable set ntp server 192.0.2.12 "
"Check Point","check-point_secure_012.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_012.cfg","set hostname check-point-secure-012 set ssh version 2 set admin telnet disable set ntp server 10.0.0.13 set snmp community public "
"Check Point","check-point_insecure_013.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_013.cfg","set hostname check-point-insecure-013 set ssh version 1 set admin telnet enable "
"Check Point","check-point_mixed_014.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_014.cfg","set hostname check-point-mixed-014 set ssh version 2 set admin telnet enable set ntp server 10.0.0.15 "
"Check Point","check-point_secure_015.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_015.cfg","set hostname check-point-secure-015 set ssh version 2 set admin telnet disable set ntp server 192.0.2.16 "
"Check Point","check-point_insecure_016.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_016.cfg","set hostname check-point-insecure-016 set ssh version 1 set admin telnet enable set ntp server 10.0.0.17 set snmp community public "
"Check Point","check-point_mixed_017.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_017.cfg","set hostname check-point-mixed-017 set ssh version 1 set admin telnet disable set ntp server 192.0.2.18 "
"Check Point","check-point_secure_018.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_018.cfg","set hostname check-point-secure-018 set ssh version 2 set admin telnet disable set ntp server 10.0.0.19 set snmp community public "
"Check Point","check-point_insecure_019.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_019.cfg","set hostname check-point-insecure-019 set ssh version 1 set admin telnet enable "
"Check Point","check-point_mixed_020.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_020.cfg","set hostname check-point-mixed-020 set ssh version 2 set admin telnet enable set ntp server 10.0.0.21 "
"Check Point","check-point_secure_021.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_021.cfg","set hostname check-point-secure-021 set ssh version 2 set admin telnet disable set ntp server 192.0.2.22 "
"Check Point","check-point_insecure_022.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_022.cfg","set hostname check-point-insecure-022 set ssh version 1 set admin telnet enable set ntp server 10.0.0.23 set snmp community public "
"Check Point","check-point_mixed_023.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_023.cfg","set hostname check-point-mixed-023 set ssh version 1 set admin telnet disable set ntp server 192.0.2.24 "
"Check Point","check-point_secure_024.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_024.cfg","set hostname check-point-secure-024 set ssh version 2 set admin telnet disable set ntp server 10.0.0.25 set snmp community public "
"Check Point","check-point_insecure_025.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_025.cfg","set hostname check-point-insecure-025 set ssh version 1 set admin telnet enable "
"Check Point","check-point_mixed_026.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_026.cfg","set hostname check-point-mixed-026 set ssh version 2 set admin telnet enable set ntp server 10.0.0.27 "
"Check Point","check-point_secure_027.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_027.cfg","set hostname check-point-secure-027 set ssh version 2 set admin telnet disable set ntp server 192.0.2.28 "
"Check Point","check-point_insecure_028.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_028.cfg","set hostname check-point-insecure-028 set ssh version 1 set admin telnet enable set ntp server 10.0.0.29 set snmp community public "
"Check Point","check-point_mixed_029.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_029.cfg","set hostname check-point-mixed-029 set ssh version 1 set admin telnet disable set ntp server 192.0.2.30 "
"Check Point","check-point_secure_030.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_030.cfg","set hostname check-point-secure-030 set ssh version 2 set admin telnet disable set ntp server 10.0.0.31 set snmp community public "
"Check Point","check-point_insecure_031.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_031.cfg","set hostname check-point-insecure-031 set ssh version 1 set admin telnet enable "
"Check Point","check-point_mixed_032.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_032.cfg","set hostname check-point-mixed-032 set ssh version 2 set admin telnet enable set ntp server 10.0.0.33 "
"Check Point","check-point_secure_033.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_033.cfg","set hostname check-point-secure-033 set ssh version 2 set admin telnet disable set ntp server 192.0.2.34 "
"Check Point","check-point_insecure_034.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_034.cfg","set hostname check-point-insecure-034 set ssh version 1 set admin telnet enable set ntp server 10.0.0.35 set snmp community public "
"Check Point","check-point_mixed_035.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_035.cfg","set hostname check-point-mixed-035 set ssh version 1 set admin telnet disable set ntp server 192.0.2.36 "
"Check Point","check-point_secure_036.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_036.cfg","set hostname check-point-secure-036 set ssh version 2 set admin telnet disable set ntp server 10.0.0.37 set snmp community public "
"Check Point","check-point_insecure_037.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_insecure_037.cfg","set hostname check-point-insecure-037 set ssh version 1 set admin telnet enable "
"Check Point","check-point_mixed_038.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_mixed_038.cfg","set hostname check-point-mixed-038 set ssh version 2 set admin telnet enable set ntp server 10.0.0.39 "
"Check Point","check-point_secure_039.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://community.checkpoint.com/","data/datasets/vendor_configs/check-point_secure_039.cfg","set hostname check-point-secure-039 set ssh version 2 set admin telnet disable set ntp server 192.0.2.40 "
"SONiC","sonic_secure_000.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_000.conf","SONiC-OS 20241 set mgmt timeout 10 set mgmt telnet disable set mgmt http disable sudo config ntp add 10.0.0.1 sudo config syslog add 192.0.2.1 sudo config aaa enable "
"SONiC","sonic_insecure_001.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_001.conf","SONiC-OS 20242 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable sudo config ntp add 10.0.0.2 "
"SONiC","sonic_mixed_002.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_002.conf","SONiC-OS 20243 set mgmt timeout 10 set mgmt telnet enable set mgmt http disable "
"SONiC","sonic_secure_003.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_003.conf","SONiC-OS 20244 set mgmt timeout 15 set mgmt telnet disable set mgmt http disable sudo configaaa enable "
"SONiC","sonic_insecure_004.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_004.conf","SONiC-OS 20245 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable "
"SONiC","sonic_mixed_005.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_005.conf","SONiC-OS 20246 set mgmt timeout 0 set mgmt telnet disable set mgmt http enable "
"SONiC","sonic_secure_006.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_006.conf","SONiC-OS 20247 set mgmt timeout 10 set mgmt telnet disable set mgmt http disable sudo config ntp add 10.0.0.7 sudo config syslog add 192.0.2.7 sudo config aaa enable "
"SONiC","sonic_insecure_007.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_007.conf","SONiC-OS 20248 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable sudo config ntp add 10.0.0.8 "
"SONiC","sonic_mixed_008.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_008.conf","SONiC-OS 20249 set mgmt timeout 10 set mgmt telnet enable set mgmt http disable "
"SONiC","sonic_secure_009.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_009.conf","SONiC-OS 202410 set mgmt timeout 15 set mgmt telnet disable set mgmt http disable sudo configaaa enable "
"SONiC","sonic_insecure_010.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_010.conf","SONiC-OS 202411 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable "
"SONiC","sonic_mixed_011.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_011.conf","SONiC-OS 202412 set mgmt timeout 0 set mgmt telnet disable set mgmt http enable "
"SONiC","sonic_secure_012.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_012.conf","SONiC-OS 20241 set mgmt timeout 10 set mgmt telnet disable set mgmt http disable sudo config ntp add 10.0.0.13 sudo config syslog add 192.0.2.13 sudo config aaa enable "
"SONiC","sonic_insecure_013.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_013.conf","SONiC-OS 20242 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable sudo config ntp add 10.0.0.14 "
"SONiC","sonic_mixed_014.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_014.conf","SONiC-OS 20243 set mgmt timeout 10 set mgmt telnet enable set mgmt http disable "
"SONiC","sonic_secure_015.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_015.conf","SONiC-OS 20244 set mgmt timeout 15 set mgmt telnet disable set mgmt http disable sudo configaaa enable "
"SONiC","sonic_insecure_016.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_016.conf","SONiC-OS 20245 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable "
"SONiC","sonic_mixed_017.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_017.conf","SONiC-OS 20246 set mgmt timeout 0 set mgmt telnet disable set mgmt http enable "
"SONiC","sonic_secure_018.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_018.conf","SONiC-OS 20247 set mgmt timeout 10 set mgmt telnet disable set mgmt http disable sudo config ntp add 10.0.0.19 sudo config syslog add 192.0.2.19 sudo config aaa enable "
"SONiC","sonic_insecure_019.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_019.conf","SONiC-OS 20248 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable sudo config ntp add 10.0.0.20 "
"SONiC","sonic_mixed_020.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_020.conf","SONiC-OS 20249 set mgmt timeout 10 set mgmt telnet enable set mgmt http disable "
"SONiC","sonic_secure_021.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_021.conf","SONiC-OS 202410 set mgmt timeout 15 set mgmt telnet disable set mgmt http disable sudo configaaa enable "
"SONiC","sonic_insecure_022.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_022.conf","SONiC-OS 202411 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable "
"SONiC","sonic_mixed_023.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_023.conf","SONiC-OS 202412 set mgmt timeout 0 set mgmt telnet disable set mgmt http enable "
"SONiC","sonic_secure_024.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_024.conf","SONiC-OS 20241 set mgmt timeout 10 set mgmt telnet disable set mgmt http disable sudo config ntp add 10.0.0.25 sudo config syslog add 192.0.2.25 sudo config aaa enable "
"SONiC","sonic_insecure_025.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_025.conf","SONiC-OS 20242 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable sudo config ntp add 10.0.0.26 "
"SONiC","sonic_mixed_026.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_026.conf","SONiC-OS 20243 set mgmt timeout 10 set mgmt telnet enable set mgmt http disable "
"SONiC","sonic_secure_027.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_027.conf","SONiC-OS 20244 set mgmt timeout 15 set mgmt telnet disable set mgmt http disable sudo configaaa enable "
"SONiC","sonic_insecure_028.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_028.conf","SONiC-OS 20245 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable "
"SONiC","sonic_mixed_029.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_029.conf","SONiC-OS 20246 set mgmt timeout 0 set mgmt telnet disable set mgmt http enable "
